id	mode_of_inheritance	Gene	confidence_level	name	disease_group	disease_sub_group	status
540	NA	AUH	2	Adult onset dystonia, chorea or related movement disorder			public
540	AD	CHCHD2	2	Adult onset dystonia, chorea or related movement disorder			public
540	NA	CIZ1	2	Adult onset dystonia, chorea or related movement disorder			public
540	AR	DDC	2	Adult onset dystonia, chorea or related movement disorder			public
540	AD	EIF4G1	2	Adult onset dystonia, chorea or related movement disorder			public
540	NA	FOXG1	2	Adult onset dystonia, chorea or related movement disorder			public
540	AR	GLB1	2	Adult onset dystonia, chorea or related movement disorder			public
540	AR	PDE2A	2	Adult onset dystonia, chorea or related movement disorder			public
540	NA	PLP1	2	Adult onset dystonia, chorea or related movement disorder			public
540	NA	PTS	2	Adult onset dystonia, chorea or related movement disorder			public
540	AR	QDPR	2	Adult onset dystonia, chorea or related movement disorder			public
540	XL	TAF1	2	Adult onset dystonia, chorea or related movement disorder			public
540	AD/AR	UCHL1	2	Adult onset dystonia, chorea or related movement disorder			public
540	AD	VAMP2	2	Adult onset dystonia, chorea or related movement disorder			public
540	AR	VPS41	2	Adult onset dystonia, chorea or related movement disorder			public
540	AD	YY1	2	Adult onset dystonia, chorea or related movement disorder			public
540	AR	ADAR	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD	ADCY5	1	Adult onset dystonia, chorea or related movement disorder			public
540	XL	AIFM1	1	Adult onset dystonia, chorea or related movement disorder			public
540	XL	AP1S2	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	ATN1	1	Adult onset dystonia, chorea or related movement disorder			public
540	XL	ATP6AP2	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	ATXN1	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	ATXN2	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	ATXN3	1	Adult onset dystonia, chorea or related movement disorder			public
540	XL	BCAP31	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	BCS1L	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD	BDNF	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	C9orf72	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD	CACNB4	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	COASY	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	COX10	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	COX15	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	CSTB	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	DCAF10	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	DLAT	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	DRD2	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	DRD5	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	EARS2	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	ERCC6	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	ETHE1	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	FA2H	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	FASTKD2	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD	FOXP2	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	FOXRED1	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	GAMT	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	GCDH	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	GIGYF2	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD/AR	GLRA1	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	GLRB	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD	GNAO1	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	HEXA	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	HIBCH	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	HPRT1	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	HTRA2	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	HTT	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD	IFIH1	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	IPPK	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	ISG15	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	IVD	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	JPH3	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD	KCNA1	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	KCNK18	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD	KCNQ2	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD	KCNQ3	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	L2HGDH	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	MAT1A	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	MCOLN1	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	MECR	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	MMADHC	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	MPV17	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD	MR1	1	Adult onset dystonia, chorea or related movement disorder			public
540	MT	MT-ATP6	1	Adult onset dystonia, chorea or related movement disorder			public
540	MT	MT-ND1	1	Adult onset dystonia, chorea or related movement disorder			public
540	MT	MT-ND6	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	MUT	1	Adult onset dystonia, chorea or related movement disorder			public
540	XL	NDUFA1	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	NDUFA10	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	NDUFA12	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	NDUFA2	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	NDUFA9	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	NDUFAF2	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	NDUFAF6	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	NDUFS3	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	NDUFS4	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	NDUFS7	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	NDUFS8	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	NDUFV1	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	NKX6-2	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	NPC2	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	NR4A2	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	NUP62	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	OCLN	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	OPA3	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	PCCA	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	PCCB	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	PCDH12	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD/AR	PDE10A	1	Adult onset dystonia, chorea or related movement disorder			public
540	XL	PDHA1	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	PDHX	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	PDP1	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	PDX1	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	PNPT1	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	PPP2R2B	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	PSEN1	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	PTEN	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	RNASEH2A	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	RNASEH2B	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	RNASEH2C	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	SAMHD1	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD	SCN1A	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD	SCN8A	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD/AR	SCN9A	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	SCP2	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	SDHA	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	SDHAF1	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	SERAC1	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD	SLC1A3	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	SLC25A19	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	SLC39A14	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	SLC41A1	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	SLC46A1	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	SLC6A3	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD/AR	SLC6A5	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	SNCAIP	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	SUCLA2	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	SUCLG1	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	SUOX	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	SURF1	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	TBP	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	TH	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	TPK1	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	TREM2	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	TREX1	1	Adult onset dystonia, chorea or related movement disorder			public
540	AD	TUBA1A	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	VAC14	1	Adult onset dystonia, chorea or related movement disorder			public
540	NA	VPS37A	1	Adult onset dystonia, chorea or related movement disorder			public
540	AR	WDR73	1	Adult onset dystonia, chorea or related movement disorder			public
541	AD	ADCY5	3	Paroxysmal central nervous system disorders			public
541	AD	ALPK1	3	Paroxysmal central nervous system disorders			public
541	AR	ATAD1	3	Paroxysmal central nervous system disorders			public
541	AD	ATP1A2	3	Paroxysmal central nervous system disorders			public
541	AD	ATP1A3	3	Paroxysmal central nervous system disorders			public
541	AD	CACNA1A	3	Paroxysmal central nervous system disorders			public
541	AD	DNMT1	3	Paroxysmal central nervous system disorders			public
541	AD/AR	GLRA1	3	Paroxysmal central nervous system disorders			public
541	AR	GLRB	3	Paroxysmal central nervous system disorders			public
541	AD	KCNA1	3	Paroxysmal central nervous system disorders			public
541	AD/AR	KCNMA1	3	Paroxysmal central nervous system disorders			public
541	AD	KCNQ2	3	Paroxysmal central nervous system disorders			public
541	AR	PDE10A	3	Paroxysmal central nervous system disorders			public
541	AD	PNKD	3	Paroxysmal central nervous system disorders			public
541	AD	PRRT2	3	Paroxysmal central nervous system disorders			public
541	AD	RHOBTB2	3	Paroxysmal central nervous system disorders			public
541	AD	SCN1A	3	Paroxysmal central nervous system disorders			public
541	AD	SLC1A3	3	Paroxysmal central nervous system disorders			public
541	AD/AR	SLC2A1	3	Paroxysmal central nervous system disorders			public
541	AD/AR	SLC6A5	3	Paroxysmal central nervous system disorders			public
541	AD	VAMP2	3	Paroxysmal central nervous system disorders			public
541	AD	CACNB4	2	Paroxysmal central nervous system disorders			public
541	AD	CSNK1D	2	Paroxysmal central nervous system disorders			public
541	AD	KCNK18	2	Paroxysmal central nervous system disorders			public
541	AD	MOG	2	Paroxysmal central nervous system disorders			public
541	AR	PDE2A	2	Paroxysmal central nervous system disorders			public
541	AD	SCN8A	2	Paroxysmal central nervous system disorders			public
541	NA	AKR1C2	1	Paroxysmal central nervous system disorders			public
541	AD	ATL1	1	Paroxysmal central nervous system disorders			public
541	AD	ATL3	1	Paroxysmal central nervous system disorders			public
541	NA	ATN1	1	Paroxysmal central nervous system disorders			public
541	AD	ATP1A4	1	Paroxysmal central nervous system disorders			public
541	AR	ATP2A1	1	Paroxysmal central nervous system disorders			public
541	AR	ATP7B	1	Paroxysmal central nervous system disorders			public
541	AD	CACNA1S	1	Paroxysmal central nervous system disorders			public
541	AR	CCT5	1	Paroxysmal central nervous system disorders			public
541	AD/AR	CLCN1	1	Paroxysmal central nervous system disorders			public
541	NA	CLTCL1	1	Paroxysmal central nervous system disorders			public
541	AD	CNBP	1	Paroxysmal central nervous system disorders			public
541	AR	CSTB	1	Paroxysmal central nervous system disorders			public
541	NA	DMPK	1	Paroxysmal central nervous system disorders			public
541	NA	EIF3G	1	Paroxysmal central nervous system disorders			public
541	AR	ELP1	1	Paroxysmal central nervous system disorders			public
541	AD	EXT1	1	Paroxysmal central nervous system disorders			public
541	AR	FAAHP1	1	Paroxysmal central nervous system disorders			public
541	XL	GLA	1	Paroxysmal central nervous system disorders			public
541	AD	HCRT	1	Paroxysmal central nervous system disorders			public
541	NA	HLA-DQB1	1	Paroxysmal central nervous system disorders			public
541	AR	HSPG2	1	Paroxysmal central nervous system disorders			public
541	NA	HTT	1	Paroxysmal central nervous system disorders			public
541	NA	KCNJ18	1	Paroxysmal central nervous system disorders			public
541	AD	KCNJ2	1	Paroxysmal central nervous system disorders			public
541	AD	KCNJ5	1	Paroxysmal central nervous system disorders			public
541	AD	KCNQ3	1	Paroxysmal central nervous system disorders			public
541	AR	KIF1A	1	Paroxysmal central nervous system disorders			public
541	AR	MPV17	1	Paroxysmal central nervous system disorders			public
541	MT	MT-ATP6	1	Paroxysmal central nervous system disorders			public
541	MT	MT-ATP8	1	Paroxysmal central nervous system disorders			public
541	AD/AR	NAGLU	1	Paroxysmal central nervous system disorders			public
541	AR	NGF	1	Paroxysmal central nervous system disorders			public
541	AD	NKX2-1	1	Paroxysmal central nervous system disorders			public
541	AR	NMNAT2	1	Paroxysmal central nervous system disorders			public
541	AR	NTRK1	1	Paroxysmal central nervous system disorders			public
541	AD	NTRK2	1	Paroxysmal central nervous system disorders			public
541	AD	PER2	1	Paroxysmal central nervous system disorders			public
541	AR	PRDM12	1	Paroxysmal central nervous system disorders			public
541	AD	PRNP	1	Paroxysmal central nervous system disorders			public
541	AR	PYGM	1	Paroxysmal central nervous system disorders			public
541	AD	RAB7A	1	Paroxysmal central nervous system disorders			public
541	AR	RETREG1	1	Paroxysmal central nervous system disorders			public
541	AD/AR	RYR1	1	Paroxysmal central nervous system disorders			public
541	AD	SCN10A	1	Paroxysmal central nervous system disorders			public
541	AD	SCN11A	1	Paroxysmal central nervous system disorders			public
541	AD	SCN4A	1	Paroxysmal central nervous system disorders			public
541	AD/AR	SCN9A	1	Paroxysmal central nervous system disorders			public
541	AD	SEPT9	1	Paroxysmal central nervous system disorders			public
541	AD	SLC6A4	1	Paroxysmal central nervous system disorders			public
541	AD/AR	SPR	1	Paroxysmal central nervous system disorders			public
541	AD	SPTLC1	1	Paroxysmal central nervous system disorders			public
541	AD	SPTLC2	1	Paroxysmal central nervous system disorders			public
541	NA	TBP	1	Paroxysmal central nervous system disorders			public
541	AD	TRPA1	1	Paroxysmal central nervous system disorders			public
541	AD	TRPV4	1	Paroxysmal central nervous system disorders			public
541	AD	TTR	1	Paroxysmal central nervous system disorders			public
541	AD	UBR4	1	Paroxysmal central nervous system disorders			public
541	AR	WNK1	1	Paroxysmal central nervous system disorders			public
542	AR	ATP2A1	3	Skeletal muscle channelopathy			public
542	AD/AR	CACNA1S	3	Skeletal muscle channelopathy			public
542	AD/AR	CLCN1	3	Skeletal muscle channelopathy			public
542	AD	KCNA1	3	Skeletal muscle channelopathy			public
542	AD	KCNJ2	3	Skeletal muscle channelopathy			public
542	MT	MT-ATP6	3	Skeletal muscle channelopathy			public
542	MT	MT-ATP8	3	Skeletal muscle channelopathy			public
542	AR	PYGM	3	Skeletal muscle channelopathy			public
542	AD/AR	RYR1	3	Skeletal muscle channelopathy			public
542	AD/AR	SCN4A	3	Skeletal muscle channelopathy			public
542	AD	ADCY5	1	Skeletal muscle channelopathy			public
542	AD	ATP1A2	1	Skeletal muscle channelopathy			public
542	AD	CACNA1A	1	Skeletal muscle channelopathy			public
542	NA	CNBP	1	Skeletal muscle channelopathy			public
542	NA	DMPK	1	Skeletal muscle channelopathy			public
542	AD	SLC1A3	1	Skeletal muscle channelopathy			public
542	AD/AR	SLC2A1	1	Skeletal muscle channelopathy			public
543	AR	ARL6	3	Bardet Biedl syndrome			public
543	AR	BBS1	3	Bardet Biedl syndrome			public
543	AR	BBS10	3	Bardet Biedl syndrome			public
543	AR	BBS12	3	Bardet Biedl syndrome			public
543	AR	BBS2	3	Bardet Biedl syndrome			public
543	AR	BBS4	3	Bardet Biedl syndrome			public
543	AR	BBS5	3	Bardet Biedl syndrome			public
543	AR	BBS7	3	Bardet Biedl syndrome			public
543	AR	BBS9	3	Bardet Biedl syndrome			public
543	AR	IFT27	3	Bardet Biedl syndrome			public
543	AR	IFT74	3	Bardet Biedl syndrome			public
543	AR	LZTFL1	3	Bardet Biedl syndrome			public
543	AR	MKKS	3	Bardet Biedl syndrome			public
543	AR	MKS1	3	Bardet Biedl syndrome			public
543	AR	SDCCAG8	3	Bardet Biedl syndrome			public
543	AR	TMEM67	3	Bardet Biedl syndrome			public
543	AR	TTC8	3	Bardet Biedl syndrome			public
543	AR	C8orf37	2	Bardet Biedl syndrome			public
543	AR	WDPCP	2	Bardet Biedl syndrome			public
543	AR	BBIP1	1	Bardet Biedl syndrome			public
543	AR	CCDC28B	1	Bardet Biedl syndrome			public
543	AR	CEP290	1	Bardet Biedl syndrome			public
543	AR	TRIM32	1	Bardet Biedl syndrome			public
543	AR	ALMS1	0	Bardet Biedl syndrome			public
544	AR	ABCB11	3	Cholestasis			public
544	AD/AR	ABCB4	3	Cholestasis			public
544	AR	ABCC2	3	Cholestasis			public
544	AR	ADK	3	Cholestasis			public
544	AR	AKR1D1	3	Cholestasis			public
544	AR	ALDOB	3	Cholestasis			public
544	AR	AMACR	3	Cholestasis			public
544	AR	ATP7B	3	Cholestasis			public
544	AD/AR	ATP8B1	3	Cholestasis			public
544	AR	BAAT	3	Cholestasis			public
544	AR	BCS1L	3	Cholestasis			public
544	AR	CFTR	3	Cholestasis			public
544	AR	CLDN1	3	Cholestasis			public
544	AR	COG7	3	Cholestasis			public
544	AR	CYP27A1	3	Cholestasis			public
544	AR	CYP7B1	3	Cholestasis			public
544	AR	DCDC2	3	Cholestasis			public
544	AR	DGUOK	3	Cholestasis			public
544	AR	FAH	3	Cholestasis			public
544	AR	GALE	3	Cholestasis			public
544	AR	GALM	3	Cholestasis			public
544	AR	GALT	3	Cholestasis			public
544	AR	GBA	3	Cholestasis			public
544	AR	HADHA	3	Cholestasis			public
544	AD	HNF1B	3	Cholestasis			public
544	AR	HSD3B7	3	Cholestasis			public
544	AD	JAG1	3	Cholestasis			public
544	AR	KIF12	3	Cholestasis			public
544	AR	LIPA	3	Cholestasis			public
544	AR	MPI	3	Cholestasis			public
544	AR	MPV17	3	Cholestasis			public
544	AR	MVK	3	Cholestasis			public
544	AR	MYO5B	3	Cholestasis			public
544	AR	NBAS	3	Cholestasis			public
544	AD	NOTCH2	3	Cholestasis			public
544	AR	NPC1	3	Cholestasis			public
544	AR	NPC2	3	Cholestasis			public
544	AR	NR1H4	3	Cholestasis			public
544	AR	PEX1	3	Cholestasis			public
544	AR	PEX12	3	Cholestasis			public
544	AR	PEX26	3	Cholestasis			public
544	AR	PEX6	3	Cholestasis			public
544	AR	PKHD1	3	Cholestasis			public
544	AR	POLG	3	Cholestasis			public
544	AR	RINT1	3	Cholestasis			public
544	AR	SERPINA1	3	Cholestasis			public
544	AR	SLC25A13	3	Cholestasis			public
544	AR	SMPD1	3	Cholestasis			public
544	AR	TALDO1	3	Cholestasis			public
544	AR	TJP2	3	Cholestasis			public
544	AR	TRMU	3	Cholestasis			public
544	AR	UGT1A1	3	Cholestasis			public
544	AR	UNC45A	3	Cholestasis			public
544	AR	USP53	3	Cholestasis			public
544	AR	VIPAS39	3	Cholestasis			public
544	AR	VPS33B	3	Cholestasis			public
544	AR	YARS	3	Cholestasis			public
544	AR	ZFYVE19	3	Cholestasis			public
544	AR	FARSA	2	Cholestasis			public
544	AR	FARSB	2	Cholestasis			public
544	AR	GBE1	2	Cholestasis			public
544	AD	GNAS	2	Cholestasis			public
544	AR	IARS	2	Cholestasis			public
544	AR	LSR	2	Cholestasis			public
544	AR	MMP15	2	Cholestasis			public
544	AR	NPHP3	2	Cholestasis			public
544	AR	PEX14	2	Cholestasis			public
544	AR	PEX2	2	Cholestasis			public
544	AR	PSKH1	2	Cholestasis			public
544	AR	VPS50	2	Cholestasis			public
544	AR	AP1S1	1	Cholestasis			public
544	AR	CYP7A1	1	Cholestasis			public
544	AR	GALK1	1	Cholestasis			public
544	AR	PPM1F	1	Cholestasis			public
544	AR	SLC51A	1	Cholestasis			public
544	AR	WDR83OS	1	Cholestasis			public
544	AR	CC2D2A	0	Cholestasis			public
544	AR	RPGRIP1L	0	Cholestasis			public
544	AR	TMEM67	0	Cholestasis			public
545	AR	ABCG5	3	Bleeding and platelet disorders			public
545	AR	ABCG8	3	Bleeding and platelet disorders			public
545	AD/AR	ACTB	3	Bleeding and platelet disorders			public
545	AD	ACTN1	3	Bleeding and platelet disorders			public
545	AD	ACVRL1	3	Bleeding and platelet disorders			public
545	AR	ADAMTS13	3	Bleeding and platelet disorders			public
545	AD	ANKRD26	3	Bleeding and platelet disorders			public
545	AR	ANO6	3	Bleeding and platelet disorders			public
545	AR	AP3B1	3	Bleeding and platelet disorders			public
545	AR	AP3D1	3	Bleeding and platelet disorders			public
545	AR	ARPC1B	3	Bleeding and platelet disorders			public
545	AR	BLOC1S3	3	Bleeding and platelet disorders			public
545	AR	BLOC1S5	3	Bleeding and platelet disorders			public
545	AR	BLOC1S6	3	Bleeding and platelet disorders			public
545	AD	CDC42	3	Bleeding and platelet disorders			public
545	AR	CHST14	3	Bleeding and platelet disorders			public
545	AD/AR	COL3A1	3	Bleeding and platelet disorders			public
545	AD	CYCS	3	Bleeding and platelet disorders			public
545	AD	DIAPH1	3	Bleeding and platelet disorders			public
545	AR	DTNBP1	3	Bleeding and platelet disorders			public
545	AD	ENG	3	Bleeding and platelet disorders			public
545	AD	ETV6	3	Bleeding and platelet disorders			public
545	AR	F10	3	Bleeding and platelet disorders			public
545	AD/AR	F11	3	Bleeding and platelet disorders			public
545	AD/AR	F12	3	Bleeding and platelet disorders			public
545	AD/AR	F13A1	3	Bleeding and platelet disorders			public
545	AD/AR	F13B	3	Bleeding and platelet disorders			public
545	AR	F2	3	Bleeding and platelet disorders			public
545	AD/AR	F5	3	Bleeding and platelet disorders			public
545	AD/AR	F7	3	Bleeding and platelet disorders			public
545	XL	F8	3	Bleeding and platelet disorders			public
545	XL	F9	3	Bleeding and platelet disorders			public
545	AR	FERMT3	3	Bleeding and platelet disorders			public
545	AD/AR	FGA	3	Bleeding and platelet disorders			public
545	AD/AR	FGB	3	Bleeding and platelet disorders			public
545	AD/AR	FGG	3	Bleeding and platelet disorders			public
545	AD/AR	FLI1	3	Bleeding and platelet disorders			public
545	XL	FLNA	3	Bleeding and platelet disorders			public
545	AR	FYB1	3	Bleeding and platelet disorders			public
545	XL	GATA1	3	Bleeding and platelet disorders			public
545	AR	GBA	3	Bleeding and platelet disorders			public
545	AD/AR	GFI1B	3	Bleeding and platelet disorders			public
545	AR	GGCX	3	Bleeding and platelet disorders			public
545	AR	GNE	3	Bleeding and platelet disorders			public
545	AD/AR	GP1BA	3	Bleeding and platelet disorders			public
545	AD/AR	GP1BB	3	Bleeding and platelet disorders			public
545	AR	GP6	3	Bleeding and platelet disorders			public
545	AR	GP9	3	Bleeding and platelet disorders			public
545	AR	HPS1	3	Bleeding and platelet disorders			public
545	AR	HPS3	3	Bleeding and platelet disorders			public
545	AR	HPS4	3	Bleeding and platelet disorders			public
545	AR	HPS5	3	Bleeding and platelet disorders			public
545	AR	HPS6	3	Bleeding and platelet disorders			public
545	AD	IKZF5	3	Bleeding and platelet disorders			public
545	AD/AR	ITGA2B	3	Bleeding and platelet disorders			public
545	AD/AR	ITGB3	3	Bleeding and platelet disorders			public
545	AR	KDSR	3	Bleeding and platelet disorders			public
545	AR	KLKB1	3	Bleeding and platelet disorders			public
545	AR	KNG1	3	Bleeding and platelet disorders			public
545	AR	LMAN1	3	Bleeding and platelet disorders			public
545	AR	LYST	3	Bleeding and platelet disorders			public
545	AR	MCFD2	3	Bleeding and platelet disorders			public
545	AD	MECOM	3	Bleeding and platelet disorders			public
545	AR	MPIG6B	3	Bleeding and platelet disorders			public
545	AR	MPL	3	Bleeding and platelet disorders			public
545	AD	MYH9	3	Bleeding and platelet disorders			public
545	AR	NBEAL2	3	Bleeding and platelet disorders			public
545	AR	P2RY12	3	Bleeding and platelet disorders			public
545	AR	PLA2G4A	3	Bleeding and platelet disorders			public
545	AD	PLAU	3	Bleeding and platelet disorders			public
545	AR	PTGS1	3	Bleeding and platelet disorders			public
545	AR	RASGRP2	3	Bleeding and platelet disorders			public
545	AR	RBM8A	3	Bleeding and platelet disorders			public
545	AD	RUNX1	3	Bleeding and platelet disorders			public
545	AD/AR	SERPINE1	3	Bleeding and platelet disorders			public
545	AR	SERPINF2	3	Bleeding and platelet disorders			public
545	AD	SLFN14	3	Bleeding and platelet disorders			public
545	AD	SRC	3	Bleeding and platelet disorders			public
545	AD	STIM1	3	Bleeding and platelet disorders			public
545	AR	STXBP2	3	Bleeding and platelet disorders			public
545	AD/AR	TBXA2R	3	Bleeding and platelet disorders			public
545	AR	TBXAS1	3	Bleeding and platelet disorders			public
545	AD	THBD	3	Bleeding and platelet disorders			public
545	AD	THPO	3	Bleeding and platelet disorders			public
545	AR	TNXB	3	Bleeding and platelet disorders			public
545	AD	TPM4	3	Bleeding and platelet disorders			public
545	AD	TUBB1	3	Bleeding and platelet disorders			public
545	AR	VIPAS39	3	Bleeding and platelet disorders			public
545	AD/AR	VKORC1	3	Bleeding and platelet disorders			public
545	AR	VPS33B	3	Bleeding and platelet disorders			public
545	AD/AR	VWF	3	Bleeding and platelet disorders			public
545	XL	WAS	3	Bleeding and platelet disorders			public
545	AD	COL1A1	2	Bleeding and platelet disorders			public
545	AD	COL5A1	2	Bleeding and platelet disorders			public
545	AD	COL5A2	2	Bleeding and platelet disorders			public
545	AR	EPHB2	2	Bleeding and platelet disorders			public
545	AD/AR	F2R	2	Bleeding and platelet disorders			public
545	AR	GALE	2	Bleeding and platelet disorders			public
545	AD	HOXA11	2	Bleeding and platelet disorders			public
545	AD	MKL1	2	Bleeding and platelet disorders			public
545	AD	P2RX1	2	Bleeding and platelet disorders			public
545	AD	PTPN11	2	Bleeding and platelet disorders			public
545	AR	PTPRJ	2	Bleeding and platelet disorders			public
545	AR	RGS2	2	Bleeding and platelet disorders			public
545	AR	RNU4ATAC	2	Bleeding and platelet disorders			public
545	AR	SLC45A2	2	Bleeding and platelet disorders			public
545	AD	SMAD4	2	Bleeding and platelet disorders			public
545	AD	TRPM7	2	Bleeding and platelet disorders			public
545	AR	UNC13D	2	Bleeding and platelet disorders			public
545	AD	APOLD1	1	Bleeding and platelet disorders			public
545	AR	ITGA2	1	Bleeding and platelet disorders			public
545	AD	MAST2	1	Bleeding and platelet disorders			public
545	AD	NBEA	1	Bleeding and platelet disorders			public
545	AR	PRKACG	1	Bleeding and platelet disorders			public
545	AR	STX11	1	Bleeding and platelet disorders			public
545	AD	TLN1	1	Bleeding and platelet disorders			public
546	AR	AGPAT2	3	Lipodystrophy - childhood onset			public
546	AR	BSCL2	3	Lipodystrophy - childhood onset			public
546	AD/AR	CAV1	3	Lipodystrophy - childhood onset			public
546	AR	CAVIN1	3	Lipodystrophy - childhood onset			public
546	AD	FBN1	3	Lipodystrophy - childhood onset			public
